ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
11637,churned,18,15,64,2176,168,0,2821.6,1582.0,1,0,Android
11638,churned,295,237,512,1951,29,86,3131.6,2337.5,12,11,iPhone
11639,churned,50,40,64,1813,71,0,1740.1,1403.3,14,12,iPhone
11640,retained,0,0,112,2015,5,0,6350.5,2478.8,21,13,Android
11641,retained,71,71,137,3446,12,59,2309.9,1293.5,1,0,Android
11642,retained,21,17,191,2948,348,45,2158.0,1525.0,24,21,Android
11643,retained,211,171,229,1977,21,20,3490.5,398.0,25,19,Android
11644,retained,91,74,429,17,52,0,6953.2,4607.6,17,16,iPhone
11645,retained,81,81,150,1351,108,174,1934.0,1183.3,28,24,Android
11646,churned,20,20,326,2889,23,14,3188.0,2069.8,2,0,iPhone
11647,retained,102,83,125,1863,217,0,5166.2,2432.1,29,27,iPhone
11648,retained,67,54,82,1438,35,186,9797.3,4908.9,16,13,iPhone
11649,retained,2,2,70,1737,297,5,4756.4,3135.5,24,21,iPhone
11650,retained,28,23,222,1711,27,0,1565.2,891.6,12,8,iPhone
11651,retained,58,50,75,1755,69,24,4022.3,525.2,17,11,iPhone
11652,retained,25,25,46,2881,18,52,7601.0,1262.5,3,3,iPhone
11653,retained,3,3,187,218,250,14,3517.6,2552.1,5,5,Android
11654,retained,50,41,58,3125,583,0,6284.7,2803.7,14,11,iPhone
11655,retained,73,64,156,1906,184,0,3511.3,1543.3,18,12,iPhone
11656,retained,67,53,125,2900,169,0,792.7,590.6,27,23,Android
11657,churned,49,40,108,267,192,9,1127.7,896.8,20,18,iPhone
11658,retained,375,308,429,2088,180,9,1338.7,597.0,10,6,Android
11659,retained,112,112,248,1980,0,0,4617.4,3122.3,3,3,iPhone
11660,churned,315,252,339,78,198,29,2433.2,1302.8,10,10,iPhone
11661,churned,149,119,218,1756,549,0,3905.3,1359.1,18,12,iPhone
11662,retained,114,92,136,1919,0,3,4427.1,320.8,18,11,Android
11663,retained,42,35,104,431,250,59,2723.0,1046.5,31,25,iPhone
11664,retained,44,35,190,1147,297,75,5950.0,3244.1,18,10,iPhone
11665,retained,86,70,459,1154,36,24,3381.2,352.3,17,9,Android
11666,retained,46,37,109,2001,196,2,2897.3,561.3,27,21,iPhone
11667,retained,37,37,111,2516,4,31,6262.8,1873.1,22,22,iPhone
11670,retained,74,64,87,446,0,0,7832.0,640.5,2,2,Android
11671,churned,4,4,184,376,242,0,3849.4,652.1,4,0,iPhone
11672,retained,20,19,54,120,206,0,9291.6,1247.0,10,8,iPhone
11673,retained,54,43,141,3102,218,0,3126.4,1927.7,4,4,iPhone
11674,retained,30,24,47,134,158,62,7181.9,4183.0,28,27,iPhone
11675,retained,41,33,163,846,61,0,3368.1,486.7,12,7,iPhone
11676,retained,93,75,172,2693,416,0,3174.2,628.4,21,15,Android
11677,churned,53,43,224,1059,0,31,4727.8,1953.5,3,0,iPhone
11678,retained,33,27,42,2479,203,0,5184.4,1179.4,6,1,iPhone
11679,retained,26,21,566,2955,98,46,2661.6,1648.2,12,8,iPhone
11680,retained,17,14,68,1367,76,0,2879.8,812.0,1,0,Android
11681,retained,72,59,162,2004,0,39,1602.2,1261.8,13,8,Android
11682,retained,31,27,226,821,18,0,2040.5,1567.0,28,26,iPhone
11683,retained,169,140,268,3027,93,0,2741.2,125.8,11,6,Android
11685,churned,88,73,134,48,320,0,2892.5,1520.3,12,8,Android
11686,retained,70,57,75,270,251,6,1185.0,541.2,28,26,iPhone
11687,churned,58,47,449,1655,50,0,9033.3,2469.3,17,15,Android
11689,retained,69,56,86,3122,102,9,7896.6,303.1,13,10,iPhone
11690,retained,8,8,39,748,60,0,2751.1,2291.8,17,11,Android
11691,retained,27,23,73,1502,0,6,3560.6,970.4,9,4,iPhone
11692,retained,80,80,296,2687,90,308,7223.7,4763.1,23,16,iPhone
11693,retained,11,11,133,968,18,0,2111.9,421.5,28,24,iPhone
11694,churned,46,39,226,1369,0,15,3010.0,2385.1,7,2,iPhone
11695,retained,15,12,127,179,323,90,5792.0,2806.3,4,4,iPhone
11696,retained,63,51,266,1542,31,15,1401.1,652.0,11,10,iPhone
11697,churned,1,1,92,520,39,0,2357.0,448.6,13,13,Android
11698,retained,3,3,46,504,369,0,3847.4,1757.7,15,13,iPhone
11699,retained,19,15,118,765,62,100,3673.0,1235.6,19,11,iPhone
11700,retained,174,140,238,1139,66,0,7106.6,467.1,5,5,iPhone
11701,retained,2,2,13,3210,0,129,7477.1,4909.4,12,6,iPhone
11702,retained,15,12,130,1556,77,50,2417.8,1777.4,22,22,iPhone
11703,retained,49,41,85,1468,406,0,7780.6,2679.6,15,8,Android
11705,retained,76,61,211,3101,235,17,2329.3,637.7,16,14,iPhone
11706,retained,57,46,199,2157,172,0,6126.8,3483.7,31,23,iPhone
11707,retained,42,33,269,2904,687,0,5769.1,3205.4,26,17,Android
11708,retained,66,58,161,1160,289,26,4743.9,982.8,29,23,Android
11709,retained,37,31,82,415,151,25,3969.8,1927.5,16,16,Android
11710,retained,122,98,157,2034,50,2,4241.8,2673.9,5,4,Android
11711,retained,240,193,518,2132,81,12,2044.4,1391.6,29,18,iPhone
11712,churned,192,154,305,3378,148,0,2262.1,753.9,4,2,iPhone
11713,retained,13,10,63,3028,38,83,4415.0,3619.9,22,13,Android
11714,retained,28,24,57,443,35,0,8381.8,1706.6,31,20,Android
11715,retained,59,51,182,2651,85,134,6059.5,643.3,9,7,iPhone
11716,retained,25,20,27,875,7,2,2016.2,700.0,19,17,iPhone
11717,retained,369,296,786,2988,31,0,8653.3,4433.3,21,15,iPhone
11719,retained,42,34,215,1040,62,25,2705.2,1996.0,16,10,iPhone
11720,retained,9,9,93,2947,208,94,7420.4,4130.4,22,15,iPhone
11721,retained,112,90,210,185,290,31,6779.4,265.8,5,0,iPhone
11722,retained,5,5,103,2092,0,0,1880.2,1565.7,17,15,iPhone
11723,retained,106,85,221,1669,19,0,2511.1,1057.2,17,16,Android
11724,retained,125,110,173,1839,148,0,1619.0,1288.0,4,0,iPhone
11725,retained,51,42,70,1567,86,24,3686.7,859.8,16,14,Android
11726,churned,12,11,146,1792,186,35,11555.6,7266.1,3,3,iPhone
11727,retained,81,65,135,3164,0,98,4874.4,950.5,7,7,Android
11728,retained,3,3,17,1562,43,0,4868.3,2643.6,10,6,iPhone
11729,retained,16,16,87,3110,0,44,3619.9,1350.1,18,11,iPhone
11730,retained,55,48,73,906,139,4,6215.0,1769.4,5,4,Android
11731,retained,49,39,129,2110,66,9,6864.9,2941.5,22,16,Android
11732,retained,55,44,56,777,6,10,2150.9,1172.7,15,15,iPhone
11733,retained,120,96,418,247,0,0,5995.2,1393.6,9,8,iPhone
11735,retained,16,15,46,3484,32,32,4563.8,2742.9,2,0,iPhone
11736,retained,178,145,301,1502,0,14,986.3,712.0,8,2,iPhone
11737,retained,38,35,85,1026,270,57,2643.0,1386.0,28,24,iPhone
11738,retained,3,3,176,2977,307,0,1559.5,488.4,4,2,Android
11739,retained,5,5,63,1046,268,12,5024.1,2736.4,6,5,iPhone
11740,retained,44,36,57,91,202,0,5624.6,2280.2,28,23,iPhone
11741,retained,45,36,57,3258,160,14,2862.4,2034.7,21,20,iPhone
11742,retained,32,32,229,2174,865,0,1635.2,190.8,26,22,Android
11743,retained,33,31,322,1717,2,0,2917.9,2058.7,15,13,iPhone
11744,retained,138,110,219,3169,67,0,1438.7,891.1,8,8,iPhone
11745,retained,17,17,46,1836,339,16,4710.1,1572.9,18,12,iPhone
11746,churned,259,212,307,2413,4,30,2995.4,596.0,18,16,iPhone
11747,retained,10,9,19,3313,21,71,5199.6,436.6,7,7,iPhone
11748,retained,57,47,137,2071,444,33,3837.1,2038.0,1,0,iPhone
11749,retained,65,52,182,2367,0,175,5221.6,1240.3,2,2,iPhone
11750,retained,113,91,260,934,0,62,3337.6,419.1,9,9,iPhone
11752,retained,133,108,211,2952,0,2,3538.7,2711.0,18,18,Android
11753,retained,92,83,398,2730,131,103,10771.9,1187.5,7,7,iPhone
11754,churned,10,9,136,271,59,0,3428.1,2710.4,2,2,iPhone
11755,retained,5,4,10,3172,106,0,3470.5,968.4,3,0,iPhone
11756,churned,32,26,102,1822,150,0,6789.1,809.9,17,10,iPhone
11757,retained,105,84,141,1101,0,147,3405.7,1944.5,13,10,iPhone
11758,retained,57,46,114,597,41,207,3808.0,1292.4,19,17,iPhone
11759,churned,34,34,209,2746,280,9,3277.1,1845.1,4,0,Android
11760,retained,91,91,121,267,7,79,1651.4,1329.8,16,13,iPhone
11761,retained,1,1,4,649,242,85,2232.4,641.8,12,5,iPhone
11762,retained,72,58,168,709,105,40,2249.9,1377.0,15,11,iPhone
11763,retained,101,81,176,732,205,37,3070.3,991.3,11,11,Android
11764,retained,68,68,173,1085,183,0,1461.3,506.5,19,11,iPhone
11765,retained,72,58,252,2783,65,173,7639.2,2452.0,28,26,iPhone
11766,retained,67,54,195,2502,141,20,3406.3,2389.4,19,10,iPhone
11767,churned,172,137,206,1443,85,0,7234.0,5409.2,24,24,Android
11768,retained,116,99,263,1146,105,39,1331.5,1054.3,18,14,iPhone
11769,retained,5,4,117,997,483,29,5635.5,2049.7,24,21,iPhone
11770,churned,13,13,73,1370,0,0,4225.1,1381.4,0,0,iPhone
11772,churned,66,66,109,1201,31,0,2031.0,923.3,8,7,iPhone
11773,retained,32,28,171,927,17,0,1237.3,842.9,29,23,iPhone
11774,retained,80,75,171,646,40,149,4062.5,1759.3,24,22,iPhone
11775,retained,22,18,84,797,75,155,1138.2,662.0,17,9,iPhone
11776,retained,21,18,40,3088,285,34,2466.6,1686.1,21,15,iPhone
11777,retained,75,61,76,2010,0,0,3075.8,1663.7,15,13,Android
11778,retained,15,12,70,1385,0,96,3067.0,1661.2,5,5,Android
11779,retained,12,10,228,2319,398,0,1999.5,745.1,10,8,iPhone
11780,churned,107,85,173,457,0,0,1615.6,1202.0,5,4,Android
11781,churned,136,112,196,2522,20,0,6220.6,4120.4,2,2,iPhone
11783,retained,105,105,246,678,363,0,1395.1,660.4,10,10,iPhone
11784,retained,36,29,143,2817,26,129,2835.8,996.6,4,3,iPhone
11785,retained,77,62,207,2556,70,95,12615.4,5838.0,22,19,iPhone
11787,churned,15,13,210,2422,13,5,3234.9,1693.5,13,12,iPhone
11788,churned,95,76,239,2531,188,0,2674.0,1009.9,4,1,iPhone
11789,retained,111,111,160,2412,70,30,5526.7,2740.1,19,16,iPhone
11790,churned,4,3,138,25,69,6,4631.3,2447.2,18,17,iPhone
11791,retained,54,43,166,2683,8,69,1518.9,965.3,29,19,iPhone
11792,retained,65,55,406,1671,79,28,3604.0,848.6,17,10,iPhone
11793,retained,18,14,57,3268,329,26,9164.1,4202.6,6,6,iPhone
11794,retained,14,11,151,2146,579,0,2328.6,1524.2,6,2,iPhone
11795,churned,75,62,178,2847,232,50,1807.3,51.0,2,2,Android
11796,retained,187,149,214,449,110,0,3243.0,2426.7,31,24,Android
11797,retained,56,49,71,1628,0,11,3529.5,1544.7,30,27,iPhone
11798,retained,69,61,111,3156,17,0,2754.1,1445.9,24,16,iPhone
11799,retained,76,61,125,3068,0,153,1683.2,543.3,4,1,Android
11800,retained,48,48,64,2287,0,2,4515.0,487.9,13,11,iPhone
11801,retained,89,72,298,2940,0,7,4534.9,2644.7,10,10,iPhone
11802,retained,73,59,280,2756,0,0,3122.3,2238.6,18,10,iPhone
11803,retained,9,9,196,2846,100,0,6175.2,3361.4,18,12,Android
11804,churned,18,15,193,15,77,0,5800.4,3437.6,13,10,iPhone
11805,retained,41,34,43,241,115,3,4236.4,2369.9,11,10,iPhone
11806,churned,64,52,178,238,174,11,10380.8,6419.5,8,3,iPhone
11807,retained,34,28,158,2427,22,0,9551.8,1923.1,17,12,Android
11808,retained,4,4,123,2409,371,58,4890.8,3790.2,24,23,iPhone
11809,retained,4,3,35,3293,160,22,1139.7,624.3,3,3,iPhone
11810,retained,25,25,127,674,80,16,10138.9,7352.0,30,25,iPhone
11811,retained,27,27,149,893,0,0,1014.7,609.1,15,14,iPhone
11812,retained,5,5,52,2410,379,35,6484.5,5269.4,12,10,iPhone
11813,retained,170,137,267,2866,108,0,3145.8,2139.9,17,15,iPhone
11814,retained,163,131,207,2015,0,46,4082.9,1121.8,5,5,Android
11815,retained,4,3,14,3407,78,0,7602.3,5034.1,10,5,iPhone
11816,retained,51,42,81,2702,358,0,1925.4,391.3,14,14,iPhone
11817,retained,1,1,814,3252,0,31,2385.2,934.0,18,14,iPhone
11818,retained,1,1,99,1163,26,74,2010.2,539.1,5,3,Android
11819,churned,5,4,250,374,82,0,2704.8,1080.1,29,25,iPhone
11821,retained,112,90,151,1705,0,223,2495.6,1222.4,9,9,Android
11823,retained,151,126,315,3103,0,159,5631.8,2737.4,10,6,Android
11824,retained,91,73,315,1087,48,5,6189.8,2038.6,27,26,Android
11825,retained,259,207,608,1036,0,0,8365.4,6594.1,19,16,iPhone
11826,retained,141,114,327,1644,0,0,3176.6,1824.3,16,12,iPhone
11827,churned,129,114,522,2246,496,0,5689.5,3666.5,23,21,Android
11828,retained,167,134,409,3240,611,0,5530.5,3794.1,18,12,Android
11829,retained,117,94,214,188,0,17,6514.3,3393.9,23,17,iPhone
11830,churned,11,9,85,1960,2,19,4725.9,1547.9,2,2,iPhone
11831,retained,206,165,311,960,2,0,7480.7,4602.7,29,18,iPhone
11832,retained,162,141,230,1693,264,13,580.1,429.9,23,22,Android
11833,retained,10,8,99,1638,16,41,4293.0,1152.5,18,18,iPhone
11834,retained,253,203,340,3269,86,46,1685.5,1096.1,15,10,Android
11835,retained,216,179,408,3051,144,0,3082.0,2562.7,15,12,Android
11837,retained,45,45,387,2664,0,10,1429.6,203.9,9,9,iPhone
11838,retained,32,27,193,2125,169,0,3942.8,699.0,3,1,iPhone
11839,retained,81,65,117,2166,0,21,1579.6,411.2,23,18,Android
11840,retained,20,18,44,73,7,0,2069.5,1616.8,30,23,iPhone
11841,churned,164,136,290,2179,332,22,2790.4,2296.7,31,25,iPhone
11842,retained,85,68,97,1971,169,55,6000.9,913.9,25,25,Android
11843,retained,154,124,157,1706,0,0,2241.3,1480.0,21,19,Android
11844,retained,75,61,87,2825,67,94,242.9,182.6,2,0,Android
11845,retained,53,46,78,1074,70,40,2263.7,1055.1,27,23,Android
11846,retained,37,30,66,2646,165,0,1806.5,283.8,9,8,Android
11847,retained,25,22,35,2431,166,45,5463.3,2594.1,13,12,iPhone
11848,retained,28,23,194,1555,56,3,2065.4,1031.8,26,18,Android
11849,churned,4,4,12,907,0,67,6240.6,1689.0,8,8,iPhone
11850,retained,47,42,110,2465,43,0,10925.1,1761.3,16,11,Android
11851,retained,46,46,230,3269,303,0,4399.8,2105.8,2,0,Android
11852,retained,16,14,55,2069,81,0,3335.4,2248.8,0,0,Android
11853,retained,281,225,324,214,71,63,3194.6,1526.4,15,7,iPhone
11854,retained,27,22,80,779,311,15,2595.6,165.1,21,21,iPhone
11855,retained,75,61,99,876,114,73,7657.3,393.2,20,18,iPhone
11856,retained,42,42,62,1258,0,55,807.4,403.3,25,24,iPhone
11857,retained,55,44,230,2715,294,7,5468.6,1909.8,3,3,Android
11858,retained,50,40,77,2310,374,0,5369.8,2169.3,12,11,iPhone
11859,churned,57,47,282,1163,62,149,1619.1,414.8,7,7,iPhone
11860,retained,132,105,151,2047,97,2,8026.9,4718.9,2,0,iPhone
11861,retained,332,265,357,181,31,0,2183.2,358.6,29,27,iPhone
11862,retained,7,7,224,587,0,261,5939.4,4496.2,29,22,Android
11863,retained,47,39,65,1731,103,0,8040.2,4531.5,7,7,iPhone
11864,retained,4,4,62,509,341,0,2998.9,1483.5,28,25,iPhone
11865,retained,14,11,90,448,250,51,2921.8,1360.8,1,1,Android
11866,retained,242,196,505,392,0,97,1461.2,1001.5,22,14,iPhone
11867,churned,162,133,251,1202,70,20,3793.5,1048.1,2,0,iPhone
11868,retained,22,18,64,1432,26,14,5849.1,4075.0,28,18,iPhone
11869,churned,105,86,138,420,35,4,1841.8,430.2,20,20,iPhone
11870,retained,11,10,26,3176,368,30,6118.8,4972.0,14,14,iPhone
11871,churned,25,24,32,1615,185,45,6881.3,2333.8,4,4,iPhone
11872,retained,27,22,27,2483,162,14,7212.5,1563.6,6,2,iPhone
11873,retained,9,8,161,222,123,2,4073.1,641.5,29,27,iPhone
11874,retained,33,28,147,285,75,79,2112.7,1041.8,18,18,iPhone
11875,retained,363,308,440,1493,12,11,3194.3,1710.6,26,23,Android
11876,retained,2,2,105,2127,0,49,2758.0,1770.1,12,9,iPhone
11877,retained,74,59,214,903,463,1,1092.8,663.8,16,11,Android
11878,retained,203,163,380,2807,0,71,4738.0,2981.0,2,2,iPhone
11879,retained,39,31,64,3311,323,16,2815.4,1504.9,5,5,Android
11880,retained,98,81,334,1988,0,50,1479.6,1211.0,31,21,Android
11881,retained,161,129,176,2147,151,51,1968.8,448.0,20,12,Android
11882,retained,21,17,96,521,371,30,4724.6,855.4,28,25,iPhone
11883,retained,147,118,322,2056,0,0,3205.9,990.8,18,18,iPhone
11884,retained,4,4,13,3070,48,0,7535.2,1009.2,3,3,iPhone
11885,retained,49,42,82,3230,210,37,3670.9,1798.1,31,28,iPhone
11886,retained,86,69,190,2408,190,56,11297.0,472.6,26,25,Android
11887,retained,147,118,155,3058,277,0,3045.0,1376.4,5,5,iPhone
11888,churned,172,140,514,2204,449,100,4281.3,1515.2,8,4,iPhone
11889,retained,49,39,73,3066,246,68,1655.7,820.2,16,14,Android
11890,retained,59,48,260,1397,118,3,1684.3,1300.9,7,7,iPhone
11891,retained,44,38,49,769,122,3,5286.9,1815.5,22,18,Android
11892,retained,109,95,172,2173,7,0,5938.2,1462.6,29,24,iPhone
11893,retained,34,28,50,2265,45,71,4814.7,1781.6,30,27,Android
11894,retained,113,97,194,709,271,54,3087.4,1828.9,22,22,iPhone
11895,retained,147,119,167,3288,231,32,1868.4,149.1,15,11,iPhone
11896,churned,9,8,13,49,0,13,4113.3,2564.7,8,8,Android
11897,retained,110,93,211,3359,20,14,3220.2,1328.7,22,20,iPhone
11898,retained,5,5,54,3211,11,90,2951.7,854.3,24,23,Android
11899,retained,2,2,3,794,114,18,3286.5,1780.9,5,1,iPhone
11900,retained,1,1,31,3228,37,0,1572.9,835.1,27,21,Android
11901,retained,63,51,422,3126,20,40,1425.9,1162.3,0,0,Android
11902,retained,45,37,157,1115,52,3,4063.9,710.5,25,21,iPhone
11903,retained,175,140,309,981,0,49,4237.5,2917.2,27,25,Android
11904,retained,307,248,525,658,15,0,1393.8,974.6,28,21,iPhone
11905,retained,33,29,39,358,0,30,3379.4,909.6,19,15,iPhone
11906,retained,88,70,99,1237,438,13,4598.2,3316.8,9,9,iPhone
11907,retained,91,81,240,1413,0,0,3679.7,2049.4,22,19,Android
11908,retained,26,26,59,493,46,0,5063.9,1876.4,30,25,Android
11909,churned,155,152,261,1914,187,17,5736.4,2061.4,6,3,iPhone
11910,retained,35,28,220,3017,305,0,4422.9,3190.5,2,2,Android
11911,retained,68,55,185,114,34,175,2462.1,967.7,10,5,iPhone
11912,retained,61,53,611,1957,227,37,3064.4,2417.8,30,21,iPhone
11913,retained,70,56,81,770,220,0,1808.4,1452.8,23,20,iPhone
11914,retained,74,62,298,190,0,192,1681.3,779.4,24,15,Android
11915,retained,88,71,165,2051,379,4,1487.5,761.6,30,28,Android
11916,retained,50,40,200,1115,0,2,2061.2,1221.0,6,0,iPhone
11917,retained,93,74,113,2406,271,0,3687.4,2872.6,18,11,Android
11918,churned,46,39,50,1326,116,165,7976.4,4595.9,1,1,iPhone
11919,retained,9,9,175,3455,27,93,5400.2,1792.1,20,14,Android
11920,retained,62,54,125,758,97,0,4152.0,1987.8,26,21,Android
11921,retained,152,123,325,3017,167,7,1457.3,451.8,13,11,Android
11922,retained,83,67,187,62,417,0,1080.4,191.0,9,3,Android
11923,retained,86,80,157,1691,4,0,10675.5,3537.6,17,11,iPhone
11924,retained,143,114,317,2695,213,0,6093.7,3530.1,21,19,iPhone
11926,retained,305,244,627,3406,20,91,3572.8,2597.1,25,23,iPhone
11927,retained,344,281,391,2292,141,12,2846.5,2141.3,16,15,iPhone
11928,retained,101,81,121,2007,194,53,2711.4,2161.5,30,20,iPhone
11929,retained,39,31,83,2918,0,0,2125.2,645.7,18,12,Android
11930,churned,9,8,247,1817,67,0,6906.6,2014.9,20,19,Android
11931,retained,54,43,110,605,48,0,2017.3,800.8,13,9,iPhone
11932,retained,25,25,83,3301,163,4,5042.8,2641.5,28,24,Android
11933,retained,22,19,34,2434,13,71,2953.9,2328.0,22,17,Android
11934,churned,26,24,92,592,99,72,5428.4,2430.6,2,0,Android
11935,retained,104,85,308,2764,366,0,5347.0,3928.3,14,12,iPhone
11936,retained,25,20,61,3165,111,0,6458.0,3770.8,14,6,iPhone
11937,retained,10,8,108,3279,119,0,3151.7,2026.1,21,13,Android
11938,retained,42,42,116,2215,0,0,6353.5,1712.7,25,17,iPhone
11939,retained,186,157,323,3451,164,8,10446.9,8220.1,23,22,iPhone
11940,retained,97,81,110,1711,70,16,3611.8,787.5,28,20,Android
11941,retained,73,58,313,166,318,72,3532.4,621.4,15,15,iPhone
11942,retained,81,69,91,2992,0,0,2593.3,1594.0,12,7,Android
11943,retained,16,14,51,3227,18,91,10674.5,1904.4,17,17,iPhone
11944,retained,31,25,139,1709,160,8,3798.0,2591.6,27,18,Android
11945,retained,3,2,177,76,95,22,3679.6,2384.3,27,22,Android
11946,retained,43,43,59,748,0,208,6075.9,1724.2,22,13,iPhone
11947,retained,14,11,280,1701,55,0,2105.3,454.0,20,14,Android
11948,retained,95,77,196,821,16,0,1387.4,550.1,10,8,iPhone
11949,retained,15,13,30,433,38,63,7532.3,1099.4,12,5,iPhone
11950,retained,4,4,74,2540,339,13,3186.9,1286.3,16,15,iPhone
11951,retained,25,22,105,1688,0,0,2178.2,1771.6,1,0,iPhone
11952,churned,200,160,339,2543,369,70,4104.6,856.5,0,0,iPhone
11953,retained,19,16,29,614,457,0,2230.7,975.4,30,28,Android
11954,churned,85,69,236,2367,13,73,9287.4,2275.7,15,12,iPhone
11955,retained,174,140,476,678,232,64,4015.6,1573.2,30,22,iPhone
11956,retained,33,33,46,2547,117,157,7818.4,3560.1,25,17,Android
11957,retained,479,384,586,3001,191,91,5690.1,2704.1,17,9,iPhone
11958,retained,8,7,15,1906,136,0,4725.3,1107.2,29,26,iPhone
11959,retained,112,98,119,2041,119,0,2171.9,564.9,23,20,Android
11960,churned,7,6,27,882,153,68,6488.8,3264.1,18,15,Android
11961,churned,44,36,137,190,17,0,6165.4,1780.1,2,0,iPhone
11962,retained,33,28,74,178,0,0,1955.2,683.7,12,12,Android
11963,retained,24,24,24,1507,41,0,2323.9,359.0,13,13,Android
11964,retained,2,2,4,705,197,0,2097.6,1601.3,13,7,iPhone
11965,retained,114,91,553,289,0,0,4763.1,3825.0,10,10,Android
11966,retained,295,237,463,3171,144,0,4051.1,2139.7,24,20,Android
11967,retained,330,265,442,2150,0,0,704.1,471.0,12,9,iPhone
11968,retained,22,22,86,2105,65,0,2023.3,753.8,26,18,iPhone
11969,retained,38,31,122,1208,7,179,7171.4,1457.8,27,25,Android
11970,churned,80,65,110,3058,163,63,2388.4,1827.8,8,8,Android
11971,retained,259,225,300,1697,55,30,2036.8,891.2,28,19,iPhone
11972,churned,72,57,140,617,258,0,5751.6,4367.7,7,7,Android
11973,churned,161,129,332,762,461,0,5072.0,3962.6,12,12,iPhone
11974,retained,57,50,229,15,158,0,2824.3,1574.8,15,10,iPhone
11975,retained,70,57,146,1809,151,0,3333.3,1480.6,27,17,iPhone
11976,churned,2,2,431,3048,17,0,3872.9,192.5,2,2,iPhone
11977,retained,12,10,238,2792,61,31,205.6,89.2,21,18,iPhone
11978,retained,60,48,152,2299,0,9,4026.6,2882.2,31,26,Android
11979,retained,91,73,256,1110,123,0,4615.4,2430.2,27,24,iPhone
11980,retained,226,187,275,147,395,0,2075.4,1590.5,28,20,Android
11981,churned,270,216,279,2610,124,0,2157.9,814.8,16,16,iPhone
11982,retained,86,70,152,1091,347,0,1856.7,1102.5,20,19,Android
11983,retained,59,48,90,1638,0,268,1229.6,340.6,11,11,iPhone
11984,retained,9,9,67,2652,124,0,2944.9,839.7,10,5,Android
11986,churned,8,8,315,2132,1,60,4107.7,1708.6,3,0,Android
11987,retained,5,5,92,681,0,0,2235.8,424.6,13,13,iPhone
11988,retained,1,1,264,2957,116,115,3159.7,2279.3,12,10,iPhone
11989,retained,28,23,252,806,0,9,2488.3,1427.3,9,8,Android
11990,churned,41,33,79,2635,149,8,4590.2,2244.4,18,11,iPhone
11991,retained,69,58,190,1224,322,11,3315.5,2614.5,1,1,iPhone
11992,retained,144,118,198,2956,310,29,4623.0,1563.8,30,23,Android
11993,retained,0,0,48,1793,0,0,1680.0,1258.8,23,22,Android
11994,retained,44,36,48,2534,320,0,1685.6,1194.7,25,16,Android
11996,retained,120,97,207,2853,23,0,3106.4,1540.9,6,6,iPhone
11997,retained,92,73,95,408,144,5,5890.1,2392.4,13,9,Android
11998,retained,14,14,186,1272,78,0,4132.8,752.1,5,0,Android
11999,retained,30,24,40,3211,466,59,3021.6,2312.5,12,10,iPhone
12000,retained,30,25,53,3323,0,37,2760.7,1452.3,22,21,iPhone
12001,retained,46,38,77,3448,0,0,1589.6,816.4,18,18,Android
12002,retained,44,36,59,3491,62,0,6135.7,1262.2,6,6,iPhone
12003,retained,102,81,251,3248,24,0,3019.7,2127.8,9,9,iPhone
12004,churned,46,37,74,2973,49,42,3449.4,1186.4,9,6,iPhone
12005,retained,31,25,41,3293,254,30,3263.1,2361.3,16,14,iPhone
